"Time","{SessionName=""session_2024-05-29_22-19-28_346255_73257"", __name__=""ray_node_network_sent"", instance=""127.0.0.1:8081"", ip=""127.0.0.1"", job=""ray""}"
2024-05-29 22:19:45,2769575936
2024-05-29 22:20:00,2773926912
2024-05-29 22:20:15,2775223296
2024-05-29 22:20:30,2779009024
2024-05-29 22:20:45,2780795904
2024-05-29 22:21:00,2784220160
2024-05-29 22:21:15,2785895424
