"Time","{Component=""raylet"", NodeAddress=""127.0.0.1"", SessionName=""session_2024-05-29_22-38-55_919000_79029"", Version=""2.22.0"", __name__=""ray_object_store_used_memory"", instance=""127.0.0.1:8081"", job=""ray""}"
2024-05-29 22:39:15,0
2024-05-29 22:39:30,85765578
2024-05-29 22:39:45,67005516
2024-05-29 22:40:00,72367378
2024-05-29 22:40:15,75048309
2024-05-29 22:40:30,83091102
2024-05-29 22:40:45,85772033
